MAZ,TAZ,PUMA,REGION,DISTRICT,REGION2,DISTRICT2
665,8,1104,Fulton,12,Fulton,10
666,8,1104,Fulton,12,Fulton,10
667,8,1104,Fulton,12,Fulton,10
668,8,1104,Fulton,12,Fulton,10
669,8,1104,Fulton,12,Fulton,10
670,8,1104,Fulton,12,Fulton,10
671,8,1104,Fulton,12,Fulton,10
672,8,1104,Fulton,12,Fulton,10
673,8,1104,Fulton,12,Fulton,10
674,8,1104,Fulton,12,Fulton,10
675,8,1104,Fulton,12,Fulton,10
676,8,1104,Fulton,12,Fulton,10
677,8,1104,Fulton,12,Fulton,10
678,8,1104,Fulton,12,Fulton,10
679,8,1104,Fulton,12,Fulton,10
680,8,1104,Fulton,12,Fulton,10
681,8,1104,Fulton,12,Fulton,10
682,8,1104,Fulton,12,Fulton,10
683,8,1104,Fulton,12,Fulton,10
684,8,1104,Fulton,12,Fulton,10
685,8,1104,Fulton,12,Fulton,10
686,8,1104,Fulton,12,Fulton,10
687,8,1104,Fulton,12,Fulton,10
688,8,1104,Fulton,12,Fulton,10
689,8,1104,Fulton,12,Fulton,10
690,8,1104,Fulton,12,Fulton,10
691,8,1104,Fulton,12,Fulton,10
692,8,1104,Fulton,12,Fulton,10
693,8,1104,Fulton,12,Fulton,10
694,8,1104,Fulton,12,Fulton,10
695,8,1104,Fulton,12,Fulton,10
696,8,1104,Fulton,12,Fulton,10
697,8,1104,Fulton,12,Fulton,10
698,8,1104,Fulton,12,Fulton,10
699,8,1104,Fulton,12,Fulton,10
700,8,1104,Fulton,12,Fulton,10
701,8,1104,Fulton,12,Fulton,10
702,8,1104,Fulton,12,Fulton,10
703,8,1104,Fulton,12,Fulton,10
704,8,1104,Fulton,12,Fulton,10
705,8,1104,Fulton,12,Fulton,10
706,8,1104,Fulton,12,Fulton,10
707,8,1104,Fulton,12,Fulton,10
708,8,1104,Fulton,12,Fulton,10
709,8,1104,Fulton,12,Fulton,10
710,8,1104,Fulton,12,Fulton,10
711,8,1104,Fulton,12,Fulton,10
712,8,1104,Fulton,12,Fulton,10
713,8,1104,Fulton,12,Fulton,10
714,8,1104,Fulton,12,Fulton,10
715,8,1104,Fulton,12,Fulton,10
716,8,1104,Fulton,12,Fulton,10
717,8,1104,Fulton,12,Fulton,10
718,8,1104,Fulton,12,Fulton,10
719,8,1104,Fulton,12,Fulton,10
720,8,1104,Fulton,12,Fulton,10
721,8,1104,Fulton,12,Fulton,10
722,8,1104,Fulton,12,Fulton,10
723,8,1104,Fulton,12,Fulton,10
724,8,1104,Fulton,12,Fulton,10
725,8,1104,Fulton,12,Fulton,10
726,8,1104,Fulton,12,Fulton,10
727,8,1104,Fulton,12,Fulton,10
728,8,1104,Fulton,12,Fulton,10
729,8,1104,Fulton,12,Fulton,10
730,8,1104,Fulton,12,Fulton,10
731,8,1104,Fulton,12,Fulton,10
732,8,1104,Fulton,12,Fulton,10
733,8,1104,Fulton,12,Fulton,10
734,8,1104,Fulton,12,Fulton,10
735,8,1104,Fulton,12,Fulton,10
736,8,1104,Fulton,12,Fulton,10
737,8,1104,Fulton,12,Fulton,10
738,8,1104,Fulton,12,Fulton,10
739,8,1104,Fulton,12,Fulton,10
740,8,1104,Fulton,12,Fulton,10
741,8,1104,Fulton,12,Fulton,10
742,8,1104,Fulton,12,Fulton,10
743,8,1104,Fulton,12,Fulton,10
744,8,1104,Fulton,12,Fulton,10
745,8,1104,Fulton,12,Fulton,10
746,8,1104,Fulton,12,Fulton,10
747,8,1104,Fulton,12,Fulton,10
748,8,1104,Fulton,12,Fulton,10
749,8,1104,Fulton,12,Fulton,10
750,8,1104,Fulton,12,Fulton,10
751,8,1104,Fulton,12,Fulton,10
752,8,1104,Fulton,12,Fulton,10
753,8,1104,Fulton,12,Fulton,10
754,8,1104,Fulton,12,Fulton,10
755,8,1104,Fulton,12,Fulton,10
756,8,1104,Fulton,12,Fulton,10
757,8,1104,Fulton,12,Fulton,10
758,8,1104,Fulton,12,Fulton,10
759,8,1104,Fulton,12,Fulton,10
760,8,1104,Fulton,12,Fulton,10
761,8,1104,Fulton,12,Fulton,10
762,8,1104,Fulton,12,Fulton,10
763,8,1104,Fulton,12,Fulton,10
764,8,1104,Fulton,12,Fulton,10
765,8,1104,Fulton,12,Fulton,10
766,8,1104,Fulton,12,Fulton,10
767,8,1104,Fulton,12,Fulton,10
768,8,1104,Fulton,12,Fulton,10
769,8,1104,Fulton,12,Fulton,10
770,8,1104,Fulton,12,Fulton,10
771,8,1104,Fulton,12,Fulton,10
772,8,1104,Fulton,12,Fulton,10
773,8,1104,Fulton,12,Fulton,10
774,8,1104,Fulton,12,Fulton,10
775,8,1104,Fulton,12,Fulton,10
776,8,1104,Fulton,12,Fulton,10
777,8,1104,Fulton,12,Fulton,10
778,8,1104,Fulton,12,Fulton,10
779,8,1104,Fulton,12,Fulton,10
780,8,1104,Fulton,12,Fulton,10
781,8,1104,Fulton,12,Fulton,10
782,9,1105,Fulton,12,Fulton,10
783,9,1105,Fulton,12,Fulton,10
784,9,1105,Fulton,12,Fulton,10
785,9,1105,Fulton,12,Fulton,10
786,9,1105,Fulton,12,Fulton,10
787,9,1105,Fulton,12,Fulton,10
788,9,1105,Fulton,12,Fulton,10
789,9,1105,Fulton,12,Fulton,10
790,9,1105,Fulton,12,Fulton,10
791,9,1105,Fulton,12,Fulton,10
792,9,1105,Fulton,12,Fulton,10
793,9,1105,Fulton,12,Fulton,10
794,9,1105,Fulton,12,Fulton,10
795,9,1105,Fulton,12,Fulton,10
796,9,1105,Fulton,12,Fulton,10
797,9,1105,Fulton,12,Fulton,10
798,9,1105,Fulton,12,Fulton,10
799,9,1105,Fulton,12,Fulton,10
800,9,1105,Fulton,12,Fulton,10
801,9,1105,Fulton,12,Fulton,10
802,9,1105,Fulton,12,Fulton,10
803,9,1105,Fulton,12,Fulton,10
804,9,1105,Fulton,12,Fulton,10
805,9,1105,Fulton,12,Fulton,10
806,9,1105,Fulton,12,Fulton,10
807,9,1105,Fulton,12,Fulton,10
808,9,1105,Fulton,12,Fulton,10
809,9,1105,Fulton,12,Fulton,10
810,9,1105,Fulton,12,Fulton,10
811,9,1105,Fulton,12,Fulton,10
812,9,1105,Fulton,12,Fulton,10
813,9,1105,Fulton,12,Fulton,10
814,9,1105,Fulton,12,Fulton,10
815,9,1105,Fulton,12,Fulton,10
816,9,1105,Fulton,12,Fulton,10
817,9,1105,Fulton,12,Fulton,10
818,9,1105,Fulton,12,Fulton,10
819,9,1105,Fulton,12,Fulton,10
820,9,1105,Fulton,12,Fulton,10
821,9,1105,Fulton,12,Fulton,10
822,9,1105,Fulton,12,Fulton,10
823,9,1105,Fulton,12,Fulton,10
824,9,1105,Fulton,12,Fulton,10
825,9,1105,Fulton,12,Fulton,10
826,9,1105,Fulton,12,Fulton,10
827,9,1105,Fulton,12,Fulton,10
828,9,1105,Fulton,12,Fulton,10
829,9,1105,Fulton,12,Fulton,10
830,9,1105,Fulton,12,Fulton,10
831,9,1105,Fulton,12,Fulton,10
832,9,1105,Fulton,12,Fulton,10
833,9,1105,Fulton,12,Fulton,10
834,9,1105,Fulton,12,Fulton,10
835,9,1105,Fulton,12,Fulton,10
836,9,1105,Fulton,12,Fulton,10
837,9,1105,Fulton,12,Fulton,10
838,9,1105,Fulton,12,Fulton,10
839,9,1105,Fulton,12,Fulton,10
840,9,1105,Fulton,12,Fulton,10
841,9,1105,Fulton,12,Fulton,10
842,9,1105,Fulton,12,Fulton,10
843,9,1105,Fulton,12,Fulton,10
844,9,1105,Fulton,12,Fulton,10
845,9,1105,Fulton,12,Fulton,10
846,9,1105,Fulton,12,Fulton,10
847,9,1105,Fulton,12,Fulton,10
848,9,1105,Fulton,12,Fulton,10
849,9,1105,Fulton,12,Fulton,10
850,9,1105,Fulton,12,Fulton,10
851,9,1105,Fulton,12,Fulton,10
852,9,1105,Fulton,12,Fulton,10
853,9,1105,Fulton,12,Fulton,10
854,9,1105,Fulton,12,Fulton,10
855,9,1105,Fulton,12,Fulton,10
856,9,1105,Fulton,12,Fulton,10
857,9,1105,Fulton,12,Fulton,10
858,9,1105,Fulton,12,Fulton,10
859,9,1105,Fulton,12,Fulton,10
860,9,1105,Fulton,12,Fulton,10
861,9,1105,Fulton,12,Fulton,10
862,9,1105,Fulton,12,Fulton,10
863,9,1105,Fulton,12,Fulton,10
864,9,1105,Fulton,12,Fulton,10
865,9,1105,Fulton,12,Fulton,10
866,9,1105,Fulton,12,Fulton,10
867,9,1105,Fulton,12,Fulton,10
868,9,1105,Fulton,12,Fulton,10
869,9,1105,Fulton,12,Fulton,10
870,9,1105,Fulton,12,Fulton,10
871,9,1105,Fulton,12,Fulton,10
872,9,1105,Fulton,12,Fulton,10
873,9,1105,Fulton,12,Fulton,10
874,9,1105,Fulton,12,Fulton,10
875,9,1105,Fulton,12,Fulton,10
876,9,1105,Fulton,12,Fulton,10
877,9,1105,Fulton,12,Fulton,10
878,9,1105,Fulton,12,Fulton,10
879,9,1105,Fulton,12,Fulton,10
880,9,1105,Fulton,12,Fulton,10
881,9,1105,Fulton,12,Fulton,10
882,9,1105,Fulton,12,Fulton,10
883,9,1105,Fulton,12,Fulton,10
884,9,1105,Fulton,12,Fulton,10
885,9,1105,Fulton,12,Fulton,10
886,9,1105,Fulton,12,Fulton,10
887,9,1105,Fulton,12,Fulton,10
888,9,1105,Fulton,12,Fulton,10
889,9,1105,Fulton,12,Fulton,10
890,9,1105,Fulton,12,Fulton,10
891,9,1105,Fulton,12,Fulton,10
892,9,1105,Fulton,12,Fulton,10
893,9,1105,Fulton,12,Fulton,10
894,9,1105,Fulton,12,Fulton,10
895,9,1105,Fulton,12,Fulton,10
896,9,1105,Fulton,12,Fulton,10
897,9,1105,Fulton,12,Fulton,10
898,9,1105,Fulton,12,Fulton,10
899,9,1105,Fulton,12,Fulton,10
900,9,1105,Fulton,12,Fulton,10
901,9,1105,Fulton,12,Fulton,10
902,9,1105,Fulton,12,Fulton,10
903,9,1105,Fulton,12,Fulton,10
904,9,1105,Fulton,12,Fulton,10
905,9,1105,Fulton,12,Fulton,10
906,9,1105,Fulton,12,Fulton,10
907,9,1105,Fulton,12,Fulton,10
908,9,1105,Fulton,12,Fulton,10
909,9,1105,Fulton,12,Fulton,10
910,9,1105,Fulton,12,Fulton,10
911,9,1105,Fulton,12,Fulton,10
912,9,1105,Fulton,12,Fulton,10
913,9,1105,Fulton,12,Fulton,10
914,9,1105,Fulton,12,Fulton,10
915,9,1105,Fulton,12,Fulton,10
916,9,1105,Fulton,12,Fulton,10
917,9,1105,Fulton,12,Fulton,10
918,9,1105,Fulton,12,Fulton,10
919,9,1105,Fulton,12,Fulton,10
920,9,1105,Fulton,12,Fulton,10
921,9,1105,Fulton,12,Fulton,10
922,9,1105,Fulton,12,Fulton,10
923,9,1105,Fulton,12,Fulton,10
924,9,1105,Fulton,12,Fulton,10
925,9,1105,Fulton,12,Fulton,10
926,9,1105,Fulton,12,Fulton,10
927,9,1105,Fulton,12,Fulton,10
928,9,1105,Fulton,12,Fulton,10
929,9,1105,Fulton,12,Fulton,10
930,9,1105,Fulton,12,Fulton,10
931,9,1105,Fulton,12,Fulton,10
932,9,1105,Fulton,12,Fulton,10
933,9,1105,Fulton,12,Fulton,10
934,9,1105,Fulton,12,Fulton,10
935,9,1105,Fulton,12,Fulton,10
936,9,1105,Fulton,12,Fulton,10
937,9,1105,Fulton,12,Fulton,10
938,9,1105,Fulton,12,Fulton,10
939,9,1105,Fulton,12,Fulton,10
940,9,1105,Fulton,12,Fulton,10
941,9,1105,Fulton,12,Fulton,10
942,9,1105,Fulton,12,Fulton,10
943,7,1107,Fulton,12,Fulton,10
944,7,1107,Fulton,12,Fulton,10
945,7,1107,Fulton,12,Fulton,10
946,7,1107,Fulton,12,Fulton,10
947,7,1107,Fulton,12,Fulton,10
948,7,1107,Fulton,12,Fulton,10
949,7,1107,Fulton,12,Fulton,10
950,7,1107,Fulton,12,Fulton,10
951,7,1107,Fulton,12,Fulton,10
952,7,1107,Fulton,12,Fulton,10
953,7,1107,Fulton,12,Fulton,10
954,7,1107,Fulton,12,Fulton,10
955,7,1107,Fulton,12,Fulton,10
956,7,1107,Fulton,12,Fulton,10
957,7,1107,Fulton,12,Fulton,10
958,7,1107,Fulton,12,Fulton,10
959,7,1107,Fulton,12,Fulton,10
960,7,1107,Fulton,12,Fulton,10
961,7,1107,Fulton,12,Fulton,10
962,7,1107,Fulton,12,Fulton,10
963,7,1107,Fulton,12,Fulton,10
964,7,1107,Fulton,12,Fulton,10
965,7,1107,Fulton,12,Fulton,10
966,7,1107,Fulton,12,Fulton,10
967,7,1107,Fulton,12,Fulton,10
968,7,1107,Fulton,12,Fulton,10
969,7,1107,Fulton,12,Fulton,10
970,7,1107,Fulton,12,Fulton,10
971,7,1107,Fulton,12,Fulton,10
972,7,1107,Fulton,12,Fulton,10
973,7,1107,Fulton,12,Fulton,10
974,7,1107,Fulton,12,Fulton,10
975,7,1107,Fulton,12,Fulton,10
976,7,1107,Fulton,12,Fulton,10
977,7,1107,Fulton,12,Fulton,10
978,7,1107,Fulton,12,Fulton,10
979,7,1107,Fulton,12,Fulton,10
980,7,1107,Fulton,12,Fulton,10
981,7,1107,Fulton,12,Fulton,10
982,7,1107,Fulton,12,Fulton,10
983,7,1107,Fulton,12,Fulton,10
984,7,1107,Fulton,12,Fulton,10
985,7,1107,Fulton,12,Fulton,10
986,7,1107,Fulton,12,Fulton,10
987,7,1107,Fulton,12,Fulton,10
988,7,1107,Fulton,12,Fulton,10
989,7,1107,Fulton,12,Fulton,10
990,7,1107,Fulton,12,Fulton,10
991,7,1107,Fulton,12,Fulton,10
992,7,1107,Fulton,12,Fulton,10
993,7,1107,Fulton,12,Fulton,10
994,7,1107,Fulton,12,Fulton,10
995,7,1107,Fulton,12,Fulton,10
996,7,1107,Fulton,12,Fulton,10
997,7,1107,Fulton,12,Fulton,10
998,7,1107,Fulton,12,Fulton,10
999,7,1107,Fulton,12,Fulton,10
1000,7,1107,Fulton,12,Fulton,10
1001,7,1107,Fulton,12,Fulton,10
1002,7,1107,Fulton,12,Fulton,10
1003,7,1107,Fulton,12,Fulton,10
1004,7,1107,Fulton,12,Fulton,10
1005,7,1107,Fulton,12,Fulton,10
1006,7,1107,Fulton,12,Fulton,10
1007,7,1107,Fulton,12,Fulton,10
1008,7,1107,Fulton,12,Fulton,10
1009,7,1107,Fulton,12,Fulton,10
1010,7,1107,Fulton,12,Fulton,10
1011,7,1107,Fulton,12,Fulton,10
1012,7,1107,Fulton,12,Fulton,10
1013,7,1107,Fulton,12,Fulton,10
1014,7,1107,Fulton,12,Fulton,10
1015,7,1107,Fulton,12,Fulton,10
1016,7,1107,Fulton,12,Fulton,10
1017,7,1107,Fulton,12,Fulton,10
1018,7,1107,Fulton,12,Fulton,10
1019,7,1107,Fulton,12,Fulton,10
1020,7,1107,Fulton,12,Fulton,10
1021,7,1107,Fulton,12,Fulton,10
1022,7,1107,Fulton,12,Fulton,10
1023,7,1107,Fulton,12,Fulton,10
1024,7,1107,Fulton,12,Fulton,10
1025,7,1107,Fulton,12,Fulton,10
1026,7,1107,Fulton,12,Fulton,10
1027,7,1107,Fulton,12,Fulton,10
1028,7,1107,Fulton,12,Fulton,10
1029,7,1107,Fulton,12,Fulton,10
1030,7,1107,Fulton,12,Fulton,10
1031,7,1107,Fulton,12,Fulton,10
1032,7,1107,Fulton,12,Fulton,10
1033,7,1107,Fulton,12,Fulton,10
1034,7,1107,Fulton,12,Fulton,10
1035,7,1107,Fulton,12,Fulton,10
1036,7,1107,Fulton,12,Fulton,10
1037,7,1107,Fulton,12,Fulton,10
1038,7,1107,Fulton,12,Fulton,10
1039,7,1107,Fulton,12,Fulton,10
1040,7,1107,Fulton,12,Fulton,10
1041,7,1107,Fulton,12,Fulton,10
1042,7,1107,Fulton,12,Fulton,10
1043,7,1107,Fulton,12,Fulton,10
1044,7,1107,Fulton,12,Fulton,10
1045,7,1107,Fulton,12,Fulton,10
1046,7,1107,Fulton,12,Fulton,10
1047,7,1107,Fulton,12,Fulton,10
1048,7,1107,Fulton,12,Fulton,10
1049,7,1107,Fulton,12,Fulton,10
1050,7,1107,Fulton,12,Fulton,10
1051,7,1107,Fulton,12,Fulton,10
1052,7,1107,Fulton,12,Fulton,10
1053,7,1107,Fulton,12,Fulton,10
1054,7,1107,Fulton,12,Fulton,10
1055,7,1107,Fulton,12,Fulton,10
1056,7,1107,Fulton,12,Fulton,10
1057,7,1107,Fulton,12,Fulton,10
1058,7,1107,Fulton,12,Fulton,10
1059,7,1107,Fulton,12,Fulton,10
1060,7,1107,Fulton,12,Fulton,10
1061,7,1107,Fulton,12,Fulton,10
1062,7,1107,Fulton,12,Fulton,10
1063,7,1107,Fulton,12,Fulton,10
1064,7,1107,Fulton,12,Fulton,10
1065,7,1107,Fulton,12,Fulton,10
1066,7,1107,Fulton,12,Fulton,10
1067,7,1107,Fulton,12,Fulton,10
1068,7,1107,Fulton,12,Fulton,10
1069,7,1107,Fulton,12,Fulton,10
1070,7,1107,Fulton,12,Fulton,10
1071,7,1107,Fulton,12,Fulton,10
1072,7,1107,Fulton,12,Fulton,10
1073,7,1107,Fulton,12,Fulton,10
1074,7,1107,Fulton,12,Fulton,10
1075,7,1107,Fulton,12,Fulton,10
1076,7,1107,Fulton,12,Fulton,10
1077,7,1107,Fulton,12,Fulton,10
1078,7,1107,Fulton,12,Fulton,10
1079,7,1107,Fulton,12,Fulton,10
1080,7,1107,Fulton,12,Fulton,10
1081,7,1107,Fulton,12,Fulton,10
1082,7,1107,Fulton,12,Fulton,10
1083,7,1107,Fulton,12,Fulton,10
1084,7,1107,Fulton,12,Fulton,10
1085,11,1105,Fulton,12,Fulton,10
1086,11,1105,Fulton,12,Fulton,10
1087,11,1105,Fulton,12,Fulton,10
1088,11,1105,Fulton,12,Fulton,10
1089,11,1105,Fulton,12,Fulton,10
1090,11,1105,Fulton,12,Fulton,10
1091,11,1105,Fulton,12,Fulton,10
1092,11,1105,Fulton,12,Fulton,10
1093,11,1105,Fulton,12,Fulton,10
1094,11,1105,Fulton,12,Fulton,10
1095,11,1105,Fulton,12,Fulton,10
1096,11,1105,Fulton,12,Fulton,10
1097,11,1105,Fulton,12,Fulton,10
1098,11,1105,Fulton,12,Fulton,10
1099,11,1105,Fulton,12,Fulton,10
1100,11,1105,Fulton,12,Fulton,10
1101,11,1105,Fulton,12,Fulton,10
1102,11,1105,Fulton,12,Fulton,10
1103,11,1105,Fulton,12,Fulton,10
1104,11,1105,Fulton,12,Fulton,10
1105,11,1105,Fulton,12,Fulton,10
1106,11,1105,Fulton,12,Fulton,10
1107,11,1105,Fulton,12,Fulton,10
1108,11,1105,Fulton,12,Fulton,10
1109,11,1105,Fulton,12,Fulton,10
1110,11,1105,Fulton,12,Fulton,10
1111,11,1105,Fulton,12,Fulton,10
1112,11,1105,Fulton,12,Fulton,10
1113,11,1105,Fulton,12,Fulton,10
1114,11,1105,Fulton,12,Fulton,10
1115,11,1105,Fulton,12,Fulton,10
1116,11,1105,Fulton,12,Fulton,10
1117,11,1105,Fulton,12,Fulton,10
1118,11,1105,Fulton,12,Fulton,10
1119,11,1105,Fulton,12,Fulton,10
1120,11,1105,Fulton,12,Fulton,10
1121,11,1105,Fulton,12,Fulton,10
1122,11,1105,Fulton,12,Fulton,10
1123,11,1105,Fulton,12,Fulton,10
1124,11,1105,Fulton,12,Fulton,10
1125,11,1105,Fulton,12,Fulton,10
1126,11,1105,Fulton,12,Fulton,10
1127,11,1105,Fulton,12,Fulton,10
1128,11,1105,Fulton,12,Fulton,10
1129,11,1105,Fulton,12,Fulton,10
1130,11,1105,Fulton,12,Fulton,10
1131,11,1105,Fulton,12,Fulton,10
1132,11,1105,Fulton,12,Fulton,10
1133,11,1105,Fulton,12,Fulton,10
1134,11,1105,Fulton,12,Fulton,10
1135,11,1105,Fulton,12,Fulton,10
1136,11,1105,Fulton,12,Fulton,10
1137,11,1105,Fulton,12,Fulton,10
1138,11,1105,Fulton,12,Fulton,10
1139,11,1105,Fulton,12,Fulton,10
1140,11,1105,Fulton,12,Fulton,10
1141,11,1105,Fulton,12,Fulton,10
1142,11,1105,Fulton,12,Fulton,10
1143,11,1105,Fulton,12,Fulton,10
1144,11,1105,Fulton,12,Fulton,10
1145,11,1105,Fulton,12,Fulton,10
1146,11,1105,Fulton,12,Fulton,10
1147,11,1105,Fulton,12,Fulton,10
1148,11,1105,Fulton,12,Fulton,10
1149,11,1105,Fulton,12,Fulton,10
1150,11,1105,Fulton,12,Fulton,10
1151,11,1105,Fulton,12,Fulton,10
1152,11,1105,Fulton,12,Fulton,10
1153,11,1105,Fulton,12,Fulton,10
1154,11,1105,Fulton,12,Fulton,10
1155,11,1105,Fulton,12,Fulton,10
1156,11,1105,Fulton,12,Fulton,10
1157,11,1105,Fulton,12,Fulton,10
1158,11,1105,Fulton,12,Fulton,10
1159,11,1105,Fulton,12,Fulton,10
1160,11,1105,Fulton,12,Fulton,10
1161,11,1105,Fulton,12,Fulton,10
1162,11,1105,Fulton,12,Fulton,10
1163,11,1105,Fulton,12,Fulton,10
1164,11,1105,Fulton,12,Fulton,10
1165,12,1107,Fulton,12,Fulton,10
1166,12,1107,Fulton,12,Fulton,10
1167,12,1107,Fulton,12,Fulton,10
1168,12,1107,Fulton,12,Fulton,10
1169,12,1107,Fulton,12,Fulton,10
1170,12,1107,Fulton,12,Fulton,10
1171,12,1107,Fulton,12,Fulton,10
1172,12,1107,Fulton,12,Fulton,10
1173,12,1107,Fulton,12,Fulton,10
1174,12,1107,Fulton,12,Fulton,10
1175,12,1107,Fulton,12,Fulton,10
1176,12,1107,Fulton,12,Fulton,10
1177,12,1107,Fulton,12,Fulton,10
1178,12,1107,Fulton,12,Fulton,10
1179,12,1107,Fulton,12,Fulton,10
1180,12,1107,Fulton,12,Fulton,10
1181,12,1107,Fulton,12,Fulton,10
1182,12,1107,Fulton,12,Fulton,10
1183,12,1107,Fulton,12,Fulton,10
1184,12,1107,Fulton,12,Fulton,10
1185,12,1107,Fulton,12,Fulton,10
1186,12,1107,Fulton,12,Fulton,10
1187,12,1107,Fulton,12,Fulton,10
1188,12,1107,Fulton,12,Fulton,10
1189,12,1107,Fulton,12,Fulton,10
1190,12,1107,Fulton,12,Fulton,10
1191,12,1107,Fulton,12,Fulton,10
1192,12,1107,Fulton,12,Fulton,10
1193,12,1107,Fulton,12,Fulton,10
1194,12,1107,Fulton,12,Fulton,10
1195,12,1107,Fulton,12,Fulton,10
1196,12,1107,Fulton,12,Fulton,10
1197,12,1107,Fulton,12,Fulton,10
1198,12,1107,Fulton,12,Fulton,10
1199,12,1107,Fulton,12,Fulton,10
1200,12,1107,Fulton,12,Fulton,10
1201,12,1107,Fulton,12,Fulton,10
1202,12,1107,Fulton,12,Fulton,10
1203,12,1107,Fulton,12,Fulton,10
1204,12,1107,Fulton,12,Fulton,10
1205,12,1107,Fulton,12,Fulton,10
1206,12,1107,Fulton,12,Fulton,10
1207,12,1107,Fulton,12,Fulton,10
1208,12,1107,Fulton,12,Fulton,10
1209,12,1107,Fulton,12,Fulton,10
1210,12,1107,Fulton,12,Fulton,10
1211,12,1107,Fulton,12,Fulton,10
1212,12,1107,Fulton,12,Fulton,10
1213,12,1107,Fulton,12,Fulton,10
1214,12,1107,Fulton,12,Fulton,10
1215,12,1107,Fulton,12,Fulton,10
1216,12,1107,Fulton,12,Fulton,10
1217,12,1107,Fulton,12,Fulton,10
1218,12,1107,Fulton,12,Fulton,10
1219,12,1107,Fulton,12,Fulton,10
1220,12,1107,Fulton,12,Fulton,10
1221,12,1107,Fulton,12,Fulton,10
1222,12,1107,Fulton,12,Fulton,10
1223,12,1107,Fulton,12,Fulton,10
1224,12,1107,Fulton,12,Fulton,10
1225,10,1107,Fulton,12,Fulton,10
1226,10,1107,Fulton,12,Fulton,10
1227,10,1107,Fulton,12,Fulton,10
1228,10,1107,Fulton,12,Fulton,10
1229,10,1107,Fulton,12,Fulton,10
1230,10,1107,Fulton,12,Fulton,10
1231,10,1107,Fulton,12,Fulton,10
1232,10,1107,Fulton,12,Fulton,10
1233,10,1107,Fulton,12,Fulton,10
1234,10,1107,Fulton,12,Fulton,10
1235,10,1107,Fulton,12,Fulton,10
1236,10,1107,Fulton,12,Fulton,10
1237,10,1107,Fulton,12,Fulton,10
1238,10,1107,Fulton,12,Fulton,10
1239,10,1107,Fulton,12,Fulton,10
1240,10,1107,Fulton,12,Fulton,10
1241,10,1107,Fulton,12,Fulton,10
1242,10,1107,Fulton,12,Fulton,10
1243,10,1107,Fulton,12,Fulton,10
1244,10,1107,Fulton,12,Fulton,10
1245,10,1107,Fulton,12,Fulton,10
1246,10,1107,Fulton,12,Fulton,10
1247,10,1107,Fulton,12,Fulton,10
1248,10,1107,Fulton,12,Fulton,10
1249,10,1107,Fulton,12,Fulton,10
1250,10,1107,Fulton,12,Fulton,10
1251,10,1107,Fulton,12,Fulton,10
1252,10,1107,Fulton,12,Fulton,10
1253,10,1107,Fulton,12,Fulton,10
1254,10,1107,Fulton,12,Fulton,10
1255,10,1107,Fulton,12,Fulton,10
1256,10,1107,Fulton,12,Fulton,10
1257,10,1107,Fulton,12,Fulton,10
1258,10,1107,Fulton,12,Fulton,10
1259,10,1107,Fulton,12,Fulton,10
1260,10,1107,Fulton,12,Fulton,10
1261,10,1107,Fulton,12,Fulton,10
1262,10,1107,Fulton,12,Fulton,10
1263,10,1107,Fulton,12,Fulton,10
1264,10,1107,Fulton,12,Fulton,10
1265,10,1107,Fulton,12,Fulton,10
1266,10,1107,Fulton,12,Fulton,10
1267,10,1107,Fulton,12,Fulton,10
1268,10,1107,Fulton,12,Fulton,10
1269,10,1107,Fulton,12,Fulton,10
1270,10,1107,Fulton,12,Fulton,10
1271,10,1107,Fulton,12,Fulton,10
1272,10,1107,Fulton,12,Fulton,10
1273,10,1107,Fulton,12,Fulton,10
1274,10,1107,Fulton,12,Fulton,10
1275,10,1107,Fulton,12,Fulton,10
1276,10,1107,Fulton,12,Fulton,10
1277,10,1107,Fulton,12,Fulton,10
1278,10,1107,Fulton,12,Fulton,10
1279,10,1107,Fulton,12,Fulton,10
1280,10,1107,Fulton,12,Fulton,10
1281,10,1107,Fulton,12,Fulton,10
1282,10,1107,Fulton,12,Fulton,10
1283,10,1107,Fulton,12,Fulton,10
1284,10,1107,Fulton,12,Fulton,10
1285,10,1107,Fulton,12,Fulton,10
1286,10,1107,Fulton,12,Fulton,10
1287,10,1107,Fulton,12,Fulton,10
1288,10,1107,Fulton,12,Fulton,10
1289,10,1107,Fulton,12,Fulton,10
1290,10,1107,Fulton,12,Fulton,10
1291,10,1107,Fulton,12,Fulton,10
1292,10,1107,Fulton,12,Fulton,10
1293,10,1107,Fulton,12,Fulton,10
1294,10,1107,Fulton,12,Fulton,10
1295,10,1107,Fulton,12,Fulton,10
1296,10,1107,Fulton,12,Fulton,10
1297,41,1202,DeKalb,8,DeKalb,8
1298,41,1202,DeKalb,8,DeKalb,8
1299,41,1202,DeKalb,8,DeKalb,8
1300,41,1202,DeKalb,8,DeKalb,8
1301,41,1202,DeKalb,8,DeKalb,8
1302,41,1202,DeKalb,8,DeKalb,8
1303,41,1202,DeKalb,8,DeKalb,8
1304,41,1202,DeKalb,8,DeKalb,8
1305,41,1202,DeKalb,8,DeKalb,8
1306,41,1202,DeKalb,8,DeKalb,8
1307,41,1202,DeKalb,8,DeKalb,8
1308,41,1202,DeKalb,8,DeKalb,8
1309,41,1202,DeKalb,8,DeKalb,8
1310,41,1202,DeKalb,8,DeKalb,8
1311,41,1202,DeKalb,8,DeKalb,8
1312,41,1202,DeKalb,8,DeKalb,8
