tour_mode,OrigDistName,OrigDist,DestDistName,DestDist,totTrip,HomeDist,HomeDistName,income2,ProdDistName,AttrDistName
14,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,N Gwinnett
13,NA,NA,NA,NA,12,NA,NA,NA,N Gwinnett,N Suburbs
9,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,NE DeKalb
10,NA,NA,NA,NA,1,NA,NA,NA,N Gwinnett,NE DeKalb
11,NA,NA,NA,NA,12,NA,NA,NA,N Gwinnett,NE DeKalb
13,NA,NA,NA,NA,68,NA,NA,NA,N Gwinnett,NE DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,NE DeKalb
9,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,NW Cen DeKalb
10,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,NW Cen DeKalb
11,NA,NA,NA,NA,6,NA,NA,NA,N Gwinnett,NW Cen DeKalb
12,NA,NA,NA,NA,62,NA,NA,NA,N Gwinnett,NW Cen DeKalb
13,NA,NA,NA,NA,32,NA,NA,NA,N Gwinnett,NW Cen DeKalb
14,NA,NA,NA,NA,8,NA,NA,NA,N Gwinnett,NW Cen DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,NW Cobb
11,NA,NA,NA,NA,6,NA,NA,NA,N Gwinnett,S Cobb
13,NA,NA,NA,NA,22,NA,NA,NA,N Gwinnett,S Cobb
11,NA,NA,NA,NA,8,NA,NA,NA,N Gwinnett,S DeKalb
13,NA,NA,NA,NA,18,NA,NA,NA,N Gwinnett,S DeKalb
9,NA,NA,NA,NA,3,NA,NA,NA,N Gwinnett,S Fulton
11,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,S Fulton
9,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,SE Atlanta
10,NA,NA,NA,NA,1,NA,NA,NA,N Gwinnett,SE Atlanta
11,NA,NA,NA,NA,6,NA,NA,NA,N Gwinnett,SE Atlanta
12,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,SE Atlanta
13,NA,NA,NA,NA,16,NA,NA,NA,N Gwinnett,SE Atlanta
14,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,SE Atlanta
13,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,SW & Cent Cobb
14,NA,NA,NA,NA,4,NA,NA,NA,N Gwinnett,SW & Cent Cobb
12,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,SW Gwinnett
13,NA,NA,NA,NA,18,NA,NA,NA,N Gwinnett,SW Gwinnett
14,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,SW Suburbs
10,NA,NA,NA,NA,2,NA,NA,NA,N Gwinnett,W Atlanta
11,NA,NA,NA,NA,8,NA,NA,NA,N Gwinnett,W Atlanta
12,NA,NA,NA,NA,40,NA,NA,NA,N Gwinnett,W Atlanta
13,NA,NA,NA,NA,10,NA,NA,NA,N Gwinnett,W Atlanta
14,NA,NA,NA,NA,22,NA,NA,NA,N Gwinnett,W Atlanta
9,NA,NA,NA,NA,1,NA,NA,NA,N Suburbs,Atl DeKalb
10,NA,NA,NA,NA,1,NA,NA,NA,N Suburbs,Atl DeKalb
12,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,Atl DeKalb
13,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,Atl DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,Atl DeKalb
9,NA,NA,NA,NA,7,NA,NA,NA,N Suburbs,Atlanta
10,NA,NA,NA,NA,14,NA,NA,NA,N Suburbs,Atlanta
11,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,Atlanta
12,NA,NA,NA,NA,110,NA,NA,NA,N Suburbs,Atlanta
13,NA,NA,NA,NA,10,NA,NA,NA,N Suburbs,Atlanta
14,NA,NA,NA,NA,50,NA,NA,NA,N Suburbs,Atlanta
10,NA,NA,NA,NA,26,NA,NA,NA,N Suburbs,Atlanta CBD
12,NA,NA,NA,NA,354,NA,NA,NA,N Suburbs,Atlanta CBD
14,NA,NA,NA,NA,102,NA,NA,NA,N Suburbs,Atlanta CBD
9,NA,NA,NA,NA,16,NA,NA,NA,N Suburbs,Buckhead & SS
10,NA,NA,NA,NA,32,NA,NA,NA,N Suburbs,Buckhead & SS
11,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,Buckhead & SS
12,NA,NA,NA,NA,178,NA,NA,NA,N Suburbs,Buckhead & SS
13,NA,NA,NA,NA,36,NA,NA,NA,N Suburbs,Buckhead & SS
14,NA,NA,NA,NA,64,NA,NA,NA,N Suburbs,Buckhead & SS
13,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,Cent Gwinnett
9,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,Chamblee
10,NA,NA,NA,NA,17,NA,NA,NA,N Suburbs,Chamblee
11,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,Chamblee
12,NA,NA,NA,NA,42,NA,NA,NA,N Suburbs,Chamblee
13,NA,NA,NA,NA,20,NA,NA,NA,N Suburbs,Chamblee
14,NA,NA,NA,NA,14,NA,NA,NA,N Suburbs,Chamblee
9,NA,NA,NA,NA,7,NA,NA,NA,N Suburbs,Clayton
10,NA,NA,NA,NA,1,NA,NA,NA,N Suburbs,Clayton
12,NA,NA,NA,NA,22,NA,NA,NA,N Suburbs,Clayton
13,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,Clayton
14,NA,NA,NA,NA,12,NA,NA,NA,N Suburbs,Clayton
9,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,N Fulton
10,NA,NA,NA,NA,10,NA,NA,NA,N Suburbs,N Fulton
11,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,N Fulton
12,NA,NA,NA,NA,12,NA,NA,NA,N Suburbs,N Fulton
13,NA,NA,NA,NA,48,NA,NA,NA,N Suburbs,N Fulton
14,NA,NA,NA,NA,58,NA,NA,NA,N Suburbs,N Fulton
12,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,N Gwinnett
9,NA,NA,NA,NA,1128,NA,NA,NA,N Suburbs,N Suburbs
10,NA,NA,NA,NA,1,NA,NA,NA,N Suburbs,N Suburbs
11,NA,NA,NA,NA,20,NA,NA,NA,N Suburbs,N Suburbs
12,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,N Suburbs
13,NA,NA,NA,NA,856,NA,NA,NA,N Suburbs,N Suburbs
14,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,N Suburbs
9,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,NE DeKalb
11,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,NE DeKalb
13,NA,NA,NA,NA,12,NA,NA,NA,N Suburbs,NE DeKalb
9,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,NW Cen DeKalb
10,NA,NA,NA,NA,3,NA,NA,NA,N Suburbs,NW Cen DeKalb
11,NA,NA,NA,NA,12,NA,NA,NA,N Suburbs,NW Cen DeKalb
12,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,NW Cen DeKalb
13,NA,NA,NA,NA,22,NA,NA,NA,N Suburbs,NW Cen DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,NW Cen DeKalb
13,NA,NA,NA,NA,132,NA,NA,NA,N Suburbs,NW Cobb
14,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,NW Cobb
9,NA,NA,NA,NA,9,NA,NA,NA,N Suburbs,S Cobb
11,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,S Cobb
13,NA,NA,NA,NA,14,NA,NA,NA,N Suburbs,S Cobb
9,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,S DeKalb
13,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,S DeKalb
9,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,S Fulton
11,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,S Fulton
13,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,S Fulton
9,NA,NA,NA,NA,3,NA,NA,NA,N Suburbs,SE Atlanta
11,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,SE Atlanta
12,NA,NA,NA,NA,8,NA,NA,NA,N Suburbs,SE Atlanta
13,NA,NA,NA,NA,22,NA,NA,NA,N Suburbs,SE Atlanta
14,NA,NA,NA,NA,10,NA,NA,NA,N Suburbs,SE Atlanta
12,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,SW & Cent Cobb
13,NA,NA,NA,NA,26,NA,NA,NA,N Suburbs,SW & Cent Cobb
9,NA,NA,NA,NA,4,NA,NA,NA,N Suburbs,SW Gwinnett
12,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,SW Gwinnett
13,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,SW Gwinnett
14,NA,NA,NA,NA,2,NA,NA,NA,N Suburbs,SW Gwinnett
9,NA,NA,NA,NA,3,NA,NA,NA,N Suburbs,W Atlanta
10,NA,NA,NA,NA,1,NA,NA,NA,N Suburbs,W Atlanta
11,NA,NA,NA,NA,12,NA,NA,NA,N Suburbs,W Atlanta
12,NA,NA,NA,NA,24,NA,NA,NA,N Suburbs,W Atlanta
13,NA,NA,NA,NA,10,NA,NA,NA,N Suburbs,W Atlanta
14,NA,NA,NA,NA,6,NA,NA,NA,N Suburbs,W Atlanta
9,NA,NA,NA,NA,313,NA,NA,NA,NE DeKalb,Atl DeKalb
10,NA,NA,NA,NA,1,NA,NA,NA,NE DeKalb,Atl DeKalb
11,NA,NA,NA,NA,4,NA,NA,NA,NE DeKalb,Atl DeKalb
12,NA,NA,NA,NA,10,NA,NA,NA,NE DeKalb,Atl DeKalb
13,NA,NA,NA,NA,16,NA,NA,NA,NE DeKalb,Atl DeKalb
14,NA,NA,NA,NA,12,NA,NA,NA,NE DeKalb,Atl DeKalb
9,NA,NA,NA,NA,836,NA,NA,NA,NE DeKalb,Atlanta
10,NA,NA,NA,NA,8,NA,NA,NA,NE DeKalb,Atlanta
11,NA,NA,NA,NA,8,NA,NA,NA,NE DeKalb,Atlanta
12,NA,NA,NA,NA,248,NA,NA,NA,NE DeKalb,Atlanta
13,NA,NA,NA,NA,16,NA,NA,NA,NE DeKalb,Atlanta
14,NA,NA,NA,NA,102,NA,NA,NA,NE DeKalb,Atlanta
9,NA,NA,NA,NA,2039,NA,NA,NA,NE DeKalb,Atlanta CBD
10,NA,NA,NA,NA,11,NA,NA,NA,NE DeKalb,Atlanta CBD
11,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,Atlanta CBD
12,NA,NA,NA,NA,1230,NA,NA,NA,NE DeKalb,Atlanta CBD
13,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,Atlanta CBD
14,NA,NA,NA,NA,500,NA,NA,NA,NE DeKalb,Atlanta CBD
9,NA,NA,NA,NA,619,NA,NA,NA,NE DeKalb,Buckhead & SS
10,NA,NA,NA,NA,1,NA,NA,NA,NE DeKalb,Buckhead & SS
11,NA,NA,NA,NA,10,NA,NA,NA,NE DeKalb,Buckhead & SS
12,NA,NA,NA,NA,232,NA,NA,NA,NE DeKalb,Buckhead & SS
13,NA,NA,NA,NA,30,NA,NA,NA,NE DeKalb,Buckhead & SS
14,NA,NA,NA,NA,78,NA,NA,NA,NE DeKalb,Buckhead & SS
9,NA,NA,NA,NA,7,NA,NA,NA,NE DeKalb,Cent Gwinnett
13,NA,NA,NA,NA,4,NA,NA,NA,NE DeKalb,Cent Gwinnett
9,NA,NA,NA,NA,308,NA,NA,NA,NE DeKalb,Chamblee
10,NA,NA,NA,NA,3,NA,NA,NA,NE DeKalb,Chamblee
11,NA,NA,NA,NA,6,NA,NA,NA,NE DeKalb,Chamblee
12,NA,NA,NA,NA,82,NA,NA,NA,NE DeKalb,Chamblee
13,NA,NA,NA,NA,42,NA,NA,NA,NE DeKalb,Chamblee
14,NA,NA,NA,NA,20,NA,NA,NA,NE DeKalb,Chamblee
9,NA,NA,NA,NA,288,NA,NA,NA,NE DeKalb,Clayton
11,NA,NA,NA,NA,8,NA,NA,NA,NE DeKalb,Clayton
12,NA,NA,NA,NA,176,NA,NA,NA,NE DeKalb,Clayton
13,NA,NA,NA,NA,6,NA,NA,NA,NE DeKalb,Clayton
14,NA,NA,NA,NA,100,NA,NA,NA,NE DeKalb,Clayton
9,NA,NA,NA,NA,92,NA,NA,NA,NE DeKalb,N Fulton
11,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,N Fulton
12,NA,NA,NA,NA,14,NA,NA,NA,NE DeKalb,N Fulton
13,NA,NA,NA,NA,8,NA,NA,NA,NE DeKalb,N Fulton
14,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,N Fulton
9,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,N Suburbs
9,NA,NA,NA,NA,1578,NA,NA,NA,NE DeKalb,NE DeKalb
11,NA,NA,NA,NA,14,NA,NA,NA,NE DeKalb,NE DeKalb
12,NA,NA,NA,NA,16,NA,NA,NA,NE DeKalb,NE DeKalb
13,NA,NA,NA,NA,208,NA,NA,NA,NE DeKalb,NE DeKalb
9,NA,NA,NA,NA,564,NA,NA,NA,NE DeKalb,NW Cen DeKalb
10,NA,NA,NA,NA,3,NA,NA,NA,NE DeKalb,NW Cen DeKalb
11,NA,NA,NA,NA,24,NA,NA,NA,NE DeKalb,NW Cen DeKalb
12,NA,NA,NA,NA,64,NA,NA,NA,NE DeKalb,NW Cen DeKalb
13,NA,NA,NA,NA,212,NA,NA,NA,NE DeKalb,NW Cen DeKalb
14,NA,NA,NA,NA,34,NA,NA,NA,NE DeKalb,NW Cen DeKalb
9,NA,NA,NA,NA,7,NA,NA,NA,NE DeKalb,NW Cobb
9,NA,NA,NA,NA,110,NA,NA,NA,NE DeKalb,S Cobb
11,NA,NA,NA,NA,4,NA,NA,NA,NE DeKalb,S Cobb
13,NA,NA,NA,NA,26,NA,NA,NA,NE DeKalb,S Cobb
9,NA,NA,NA,NA,124,NA,NA,NA,NE DeKalb,S DeKalb
11,NA,NA,NA,NA,10,NA,NA,NA,NE DeKalb,S DeKalb
13,NA,NA,NA,NA,32,NA,NA,NA,NE DeKalb,S DeKalb
9,NA,NA,NA,NA,41,NA,NA,NA,NE DeKalb,S Fulton
13,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,S Fulton
9,NA,NA,NA,NA,241,NA,NA,NA,NE DeKalb,SE Atlanta
11,NA,NA,NA,NA,18,NA,NA,NA,NE DeKalb,SE Atlanta
12,NA,NA,NA,NA,26,NA,NA,NA,NE DeKalb,SE Atlanta
13,NA,NA,NA,NA,20,NA,NA,NA,NE DeKalb,SE Atlanta
14,NA,NA,NA,NA,20,NA,NA,NA,NE DeKalb,SE Atlanta
9,NA,NA,NA,NA,1,NA,NA,NA,NE DeKalb,SE Suburbs
13,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SE Suburbs
9,NA,NA,NA,NA,30,NA,NA,NA,NE DeKalb,SW & Cent Cobb
11,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW & Cent Cobb
12,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW & Cent Cobb
13,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW & Cent Cobb
14,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW & Cent Cobb
9,NA,NA,NA,NA,40,NA,NA,NA,NE DeKalb,SW Gwinnett
12,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW Gwinnett
13,NA,NA,NA,NA,44,NA,NA,NA,NE DeKalb,SW Gwinnett
14,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW Gwinnett
9,NA,NA,NA,NA,4,NA,NA,NA,NE DeKalb,SW Suburbs
14,NA,NA,NA,NA,2,NA,NA,NA,NE DeKalb,SW Suburbs
9,NA,NA,NA,NA,273,NA,NA,NA,NE DeKalb,W Atlanta
10,NA,NA,NA,NA,4,NA,NA,NA,NE DeKalb,W Atlanta
11,NA,NA,NA,NA,8,NA,NA,NA,NE DeKalb,W Atlanta
12,NA,NA,NA,NA,72,NA,NA,NA,NE DeKalb,W Atlanta
13,NA,NA,NA,NA,36,NA,NA,NA,NE DeKalb,W Atlanta
14,NA,NA,NA,NA,64,NA,NA,NA,NE DeKalb,W Atlanta
9,NA,NA,NA,NA,387,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
10,NA,NA,NA,NA,42,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
12,NA,NA,NA,NA,18,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
13,NA,NA,NA,NA,20,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
14,NA,NA,NA,NA,16,NA,NA,NA,NW Cen DeKalb,Atl DeKalb
9,NA,NA,NA,NA,755,NA,NA,NA,NW Cen DeKalb,Atlanta
10,NA,NA,NA,NA,192,NA,NA,NA,NW Cen DeKalb,Atlanta
12,NA,NA,NA,NA,76,NA,NA,NA,NW Cen DeKalb,Atlanta
13,NA,NA,NA,NA,46,NA,NA,NA,NW Cen DeKalb,Atlanta
14,NA,NA,NA,NA,60,NA,NA,NA,NW Cen DeKalb,Atlanta
9,NA,NA,NA,NA,1202,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
10,NA,NA,NA,NA,531,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
11,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
12,NA,NA,NA,NA,522,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
13,NA,NA,NA,NA,8,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
14,NA,NA,NA,NA,316,NA,NA,NA,NW Cen DeKalb,Atlanta CBD
9,NA,NA,NA,NA,557,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
10,NA,NA,NA,NA,172,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
11,NA,NA,NA,NA,8,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
12,NA,NA,NA,NA,82,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
13,NA,NA,NA,NA,20,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
14,NA,NA,NA,NA,56,NA,NA,NA,NW Cen DeKalb,Buckhead & SS
9,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,Cent Gwinnett
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cen DeKalb,Cent Gwinnett
13,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,Cent Gwinnett
9,NA,NA,NA,NA,324,NA,NA,NA,NW Cen DeKalb,Chamblee
10,NA,NA,NA,NA,55,NA,NA,NA,NW Cen DeKalb,Chamblee
12,NA,NA,NA,NA,62,NA,NA,NA,NW Cen DeKalb,Chamblee
13,NA,NA,NA,NA,24,NA,NA,NA,NW Cen DeKalb,Chamblee
14,NA,NA,NA,NA,30,NA,NA,NA,NW Cen DeKalb,Chamblee
9,NA,NA,NA,NA,246,NA,NA,NA,NW Cen DeKalb,Clayton
10,NA,NA,NA,NA,101,NA,NA,NA,NW Cen DeKalb,Clayton
11,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,Clayton
12,NA,NA,NA,NA,156,NA,NA,NA,NW Cen DeKalb,Clayton
13,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,Clayton
14,NA,NA,NA,NA,84,NA,NA,NA,NW Cen DeKalb,Clayton
9,NA,NA,NA,NA,100,NA,NA,NA,NW Cen DeKalb,N Fulton
10,NA,NA,NA,NA,8,NA,NA,NA,NW Cen DeKalb,N Fulton
11,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,N Fulton
12,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,N Fulton
13,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,N Fulton
14,NA,NA,NA,NA,8,NA,NA,NA,NW Cen DeKalb,N Fulton
9,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,N Suburbs
12,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,N Suburbs
9,NA,NA,NA,NA,456,NA,NA,NA,NW Cen DeKalb,NE DeKalb
10,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,NE DeKalb
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,NE DeKalb
12,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,NE DeKalb
13,NA,NA,NA,NA,50,NA,NA,NA,NW Cen DeKalb,NE DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,NE DeKalb
9,NA,NA,NA,NA,4912,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
10,NA,NA,NA,NA,149,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
11,NA,NA,NA,NA,34,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
12,NA,NA,NA,NA,100,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
13,NA,NA,NA,NA,778,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
14,NA,NA,NA,NA,58,NA,NA,NA,NW Cen DeKalb,NW Cen DeKalb
9,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,NW Cobb
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cen DeKalb,NW Cobb
9,NA,NA,NA,NA,131,NA,NA,NA,NW Cen DeKalb,S Cobb
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,S Cobb
13,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,S Cobb
9,NA,NA,NA,NA,142,NA,NA,NA,NW Cen DeKalb,S DeKalb
10,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,S DeKalb
11,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,S DeKalb
13,NA,NA,NA,NA,8,NA,NA,NA,NW Cen DeKalb,S DeKalb
9,NA,NA,NA,NA,35,NA,NA,NA,NW Cen DeKalb,S Fulton
13,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,S Fulton
9,NA,NA,NA,NA,326,NA,NA,NA,NW Cen DeKalb,SE Atlanta
10,NA,NA,NA,NA,40,NA,NA,NA,NW Cen DeKalb,SE Atlanta
11,NA,NA,NA,NA,6,NA,NA,NA,NW Cen DeKalb,SE Atlanta
12,NA,NA,NA,NA,24,NA,NA,NA,NW Cen DeKalb,SE Atlanta
13,NA,NA,NA,NA,14,NA,NA,NA,NW Cen DeKalb,SE Atlanta
14,NA,NA,NA,NA,12,NA,NA,NA,NW Cen DeKalb,SE Atlanta
9,NA,NA,NA,NA,7,NA,NA,NA,NW Cen DeKalb,SE Suburbs
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cen DeKalb,SE Suburbs
9,NA,NA,NA,NA,37,NA,NA,NA,NW Cen DeKalb,SW & Cent Cobb
13,NA,NA,NA,NA,2,NA,NA,NA,NW Cen DeKalb,SW & Cent Cobb
9,NA,NA,NA,NA,30,NA,NA,NA,NW Cen DeKalb,SW Gwinnett
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cen DeKalb,SW Gwinnett
12,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,SW Gwinnett
9,NA,NA,NA,NA,3,NA,NA,NA,NW Cen DeKalb,SW Suburbs
9,NA,NA,NA,NA,293,NA,NA,NA,NW Cen DeKalb,W Atlanta
10,NA,NA,NA,NA,75,NA,NA,NA,NW Cen DeKalb,W Atlanta
11,NA,NA,NA,NA,4,NA,NA,NA,NW Cen DeKalb,W Atlanta
12,NA,NA,NA,NA,46,NA,NA,NA,NW Cen DeKalb,W Atlanta
13,NA,NA,NA,NA,18,NA,NA,NA,NW Cen DeKalb,W Atlanta
14,NA,NA,NA,NA,18,NA,NA,NA,NW Cen DeKalb,W Atlanta
9,NA,NA,NA,NA,3,NA,NA,NA,NW Cobb,Atl DeKalb
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,Atl DeKalb
12,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,Atl DeKalb
13,NA,NA,NA,NA,4,NA,NA,NA,NW Cobb,Atl DeKalb
9,NA,NA,NA,NA,20,NA,NA,NA,NW Cobb,Atlanta
10,NA,NA,NA,NA,3,NA,NA,NA,NW Cobb,Atlanta
11,NA,NA,NA,NA,14,NA,NA,NA,NW Cobb,Atlanta
12,NA,NA,NA,NA,134,NA,NA,NA,NW Cobb,Atlanta
13,NA,NA,NA,NA,8,NA,NA,NA,NW Cobb,Atlanta
14,NA,NA,NA,NA,52,NA,NA,NA,NW Cobb,Atlanta
9,NA,NA,NA,NA,18,NA,NA,NA,NW Cobb,Atlanta CBD
10,NA,NA,NA,NA,16,NA,NA,NA,NW Cobb,Atlanta CBD
12,NA,NA,NA,NA,464,NA,NA,NA,NW Cobb,Atlanta CBD
14,NA,NA,NA,NA,168,NA,NA,NA,NW Cobb,Atlanta CBD
9,NA,NA,NA,NA,9,NA,NA,NA,NW Cobb,Buckhead & SS
11,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,Buckhead & SS
12,NA,NA,NA,NA,196,NA,NA,NA,NW Cobb,Buckhead & SS
13,NA,NA,NA,NA,58,NA,NA,NA,NW Cobb,Buckhead & SS
14,NA,NA,NA,NA,44,NA,NA,NA,NW Cobb,Buckhead & SS
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,Cent Gwinnett
14,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,Cent Gwinnett
9,NA,NA,NA,NA,3,NA,NA,NA,NW Cobb,Chamblee
11,NA,NA,NA,NA,4,NA,NA,NA,NW Cobb,Chamblee
12,NA,NA,NA,NA,36,NA,NA,NA,NW Cobb,Chamblee
13,NA,NA,NA,NA,12,NA,NA,NA,NW Cobb,Chamblee
14,NA,NA,NA,NA,12,NA,NA,NA,NW Cobb,Chamblee
10,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,Clayton
11,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,Clayton
12,NA,NA,NA,NA,68,NA,NA,NA,NW Cobb,Clayton
13,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,Clayton
14,NA,NA,NA,NA,8,NA,NA,NA,NW Cobb,Clayton
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cobb,N Fulton
11,NA,NA,NA,NA,8,NA,NA,NA,NW Cobb,N Fulton
12,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,N Fulton
13,NA,NA,NA,NA,28,NA,NA,NA,NW Cobb,N Fulton
14,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,N Fulton
12,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,N Suburbs
13,NA,NA,NA,NA,10,NA,NA,NA,NW Cobb,NE DeKalb
14,NA,NA,NA,NA,4,NA,NA,NA,NW Cobb,NE DeKalb
9,NA,NA,NA,NA,3,NA,NA,NA,NW Cobb,NW Cen DeKalb
10,NA,NA,NA,NA,1,NA,NA,NA,NW Cobb,NW Cen DeKalb
11,NA,NA,NA,NA,6,NA,NA,NA,NW Cobb,NW Cen DeKalb
12,NA,NA,NA,NA,10,NA,NA,NA,NW Cobb,NW Cen DeKalb
13,NA,NA,NA,NA,16,NA,NA,NA,NW Cobb,NW Cen DeKalb
14,NA,NA,NA,NA,2,NA,NA,NA,NW Cobb,NW Cen DeKalb
9,NA,NA,NA,NA,617,NA,NA,NA,NW Cobb,NW Cobb
11,NA,NA,NA,NA,18,NA,NA,NA,NW Cobb,NW Cobb
