MTAZ10,CTAZ10,TRACT10,TAD10,SD10,FIPS,COUNTY,County_Renum,SD_NAME,SD_Renum,ACTCTR,ACTCTRNUM,ETAFLAG,ATYPE
4139,13057101,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,5
4140,13057099,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,5
4141,13057100,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,5
4142,13057102,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,6
4143,13057102,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,6
4144,13057102,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,6
4145,13057102,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,6
4146,13057102,13057090804,13057004,17,13057,Cherokee,10,E Cent Cherokee,15,,0,0,6
4147,13057098,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4148,13057098,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4149,13057096,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4150,13057096,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4151,13057096,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4152,13057097,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4153,13057097,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4154,13057097,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4155,13057097,13057090901,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4156,13057094,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4157,13057094,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4158,13057095,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4159,13057095,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4160,13057095,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4161,13057090,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4162,13057090,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4163,13057093,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4164,13057092,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4165,13057091,13057090902,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4166,13057088,13057090904,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4167,13057089,13057090904,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4168,13057089,13057090904,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4169,13057086,13057090904,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4170,13057087,13057090904,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4171,13057085,13057090905,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4172,13057084,13057090905,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4173,13057082,13057091001,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4174,13057082,13057091001,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4175,13057081,13057091001,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4176,13057081,13057091001,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4177,13057081,13057091001,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4178,13057080,13057091008,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4179,13057078,13057091008,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4180,13057079,13057091008,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4181,13057055,13057091007,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4182,13057056,13057091007,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4183,13057057,13057091101,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4184,13057058,13057091101,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4185,13057059,13057091101,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4186,13057076,13057091006,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4187,13057077,13057091006,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4188,13057075,13057091005,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4189,13057074,13057091005,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4190,13057073,13057091005,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4191,13057072,13057091005,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4192,13057070,13057091003,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,4
4193,13057071,13057091003,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,3
4194,13057069,13057091003,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4195,13057068,13057091003,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4196,13057068,13057091003,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4197,13057067,13057091102,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4198,13057066,13057091102,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4199,13057065,13057091102,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4200,13057064,13057091102,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4201,13057064,13057091102,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4202,13057061,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4203,13057063,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4204,13057062,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4205,13057062,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4206,13057062,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,5
4207,13057062,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4208,13057060,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4209,13057060,13057091103,13057005,18,13057,Cherokee,10,Woodstock,16,,0,0,6
4210,13077030,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4211,13077030,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4212,13077030,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4213,13077030,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4214,13077029,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4215,13077029,13077170403,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4216,13077056,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4217,13077056,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4218,13077056,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4219,13077056,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4220,13077056,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4221,13077057,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4222,13077057,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4223,13077057,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4224,13077058,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4225,13077058,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4226,13077059,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4227,13077059,13077170402,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4228,13077055,13077170406,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4229,13077054,13077170406,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4230,13077054,13077170406,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4231,13077052,13077170404,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4232,13077052,13077170404,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4233,13077053,13077170404,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4234,13077051,13077170404,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4235,13077050,13077170405,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4236,13077049,13077170405,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4237,13077048,13077170405,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4238,13077035,13077170306,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4239,13077031,13077170306,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4240,13077032,13077170306,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4241,13077033,13077170306,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4242,13077034,13077170306,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,3
4243,13077038,13077170602,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4244,13077038,13077170602,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4245,13077037,13077170602,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4246,13077036,13077170602,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4247,13077040,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4248,13077039,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4249,13077039,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4250,13077041,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4251,13077041,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4252,13077041,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4253,13077041,13077170603,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4254,13077014,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4255,13077014,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4256,13077014,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4257,13077014,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4258,13077015,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4259,13077015,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,6
4260,13077012,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,6
4261,13077012,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4262,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4263,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4264,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4265,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4266,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4267,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4268,13077013,13077170601,13077049,132,13077,Coweta,11,N Coweta,61,,0,1,5
4269,13077027,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4270,13077027,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,2
4271,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4272,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4273,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4274,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,3
4275,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4276,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4277,13077028,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,3
4278,13077025,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4279,13077025,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4280,13077025,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4281,13077026,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4282,13077026,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4283,13077026,13077170305,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4284,13077024,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4285,13077024,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4286,13077023,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,4
4287,13077023,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4288,13077023,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4289,13077022,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4290,13077022,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,5
4291,13077022,13077170304,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4292,13077020,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,6
4293,13077020,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4294,13077020,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4295,13077020,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4296,13077020,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4297,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4298,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4299,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4300,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4301,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4302,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4303,13077021,13077170303,13077049,132,13077,Coweta,11,N Coweta,61,,0,0,7
4304,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4305,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4306,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4307,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4308,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4309,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4310,13077004,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4311,13077002,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4312,13077002,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4313,13077002,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4314,13077002,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4315,13077001,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4316,13077001,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4317,13077001,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4318,13077001,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4319,13077001,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4320,13077003,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4321,13077003,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4322,13077003,13077170100,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4323,13077018,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4324,13077018,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4325,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4326,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4327,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4328,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4329,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,6
4330,13077017,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,5
4331,13077019,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,7
4332,13077019,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,5
4333,13077016,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,5
4334,13077016,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,4
4335,13077016,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,5
4336,13077016,13077170200,13077050,131,13077,Coweta,11,W Coweta,60,,0,0,5
4337,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,4
4338,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4339,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4340,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4341,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4342,13077008,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4343,13077007,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4344,13077007,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4345,13077007,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4346,13077005,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,5
4347,13077005,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,6
4348,13077006,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,7
4349,13077006,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,7
4350,13077006,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,7
4351,13077006,13077170700,13077050,131,13077,Coweta,11,W Coweta,60,,0,1,7
4352,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4353,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4354,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4355,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4356,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4357,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4358,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4359,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,5
4360,13077009,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,5
4361,13077011,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4362,13077011,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4363,13077011,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4364,13077011,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4365,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4366,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4367,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4368,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4369,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4370,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4371,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4372,13077010,13077170801,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4373,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4374,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4375,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4376,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4377,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4378,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4379,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4380,13077044,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4381,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4382,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4383,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4384,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4385,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4386,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4387,13077043,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4388,13077042,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4389,13077042,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,7
4390,13077042,13077170802,13077050,133,13077,Coweta,11,S Coweta,62,,0,0,6
4391,13077060,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4392,13077060,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4393,13077060,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4394,13077062,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4395,13077062,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4396,13077062,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4397,13077062,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4398,13077062,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4399,13077061,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4400,13077061,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4401,13077061,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4402,13077061,13077170502,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4403,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4404,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4405,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4406,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4407,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4408,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4409,13077045,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4410,13077046,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4411,13077046,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4412,13077046,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4413,13077046,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4414,13077046,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4415,13077047,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4416,13077047,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4417,13077047,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4418,13077047,13077170501,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4419,13077065,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4420,13077065,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4421,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4422,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4423,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4424,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4425,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4426,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4427,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4428,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4429,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4430,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,5
4431,13077064,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,6
4432,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4433,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4434,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4435,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4436,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4437,13077063,13077170503,13077050,134,13077,Coweta,11,SE Coweta,63,,0,0,7
4438,13117001,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4439,13117001,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4440,13117003,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4441,13117003,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4442,13117003,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4443,13117003,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4444,13117002,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4445,13117002,13117130201,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4446,13117005,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4447,13117006,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4448,13117006,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4449,13117006,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4450,13117006,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4451,13117006,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4452,13117004,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4453,13117004,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4454,13117004,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4455,13117004,13117130203,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,6
4456,13117019,13117130202,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,7
4457,13117019,13117130202,13117006,141,13117,Forsyth,12,N Forsyth,64,,0,0,5
